1.11383,1.12449,1.11196,1.12225
1.11767,1.11875,1.10955,1.11382
1.11443,1.12113,1.10954,1.11766
1.10517,1.11852,1.10363,1.11444
1.10426,1.10738,1.10398,1.10518
1.09966,1.10531,1.09509,1.10293
1.08866,1.10066,1.0885,1.09965
1.08795,1.09089,1.0855,1.08865
1.08486,1.08904,1.08302,1.08798
1.08384,1.08722,1.08049,1.08486
1.08248,1.0842,1.0822,1.08385
1.07876,1.08636,1.07872,1.08476
1.08097,1.08212,1.07778,1.07877
1.07948,1.08117,1.07823,1.08097
1.08366,1.08374,1.07857,1.07948
1.08412,1.0851,1.08292,1.08367
1.08407,1.08417,1.08343,1.08413
1.08416,1.08612,1.08272,1.08306
1.08757,1.08889,1.08341,1.08414
1.09189,1.09257,1.08652,1.08757
1.09102,1.09249,1.08913,1.0919
1.09489,1.09575,1.09077,1.09103
1.09433,1.09507,1.0943,1.09492
1.09808,1.0985,1.0942,1.09431
1.10005,1.1014,1.09645,1.09807
1.10448,1.1048,1.09937,1.10005
1.10626,1.10642,1.10329,1.10447
1.10891,1.10891,1.10356,1.10624
1.10913,1.1093,1.10815,1.10891
1.10286,1.10954,1.10169,1.10948
1.10138,1.10394,1.10069,1.10287
1.10223,1.10277,1.09923,1.10139
1.10194,1.10253,1.0998,1.10222
1.10246,1.10376,1.10097,1.10194
1.10295,1.10343,1.10235,1.10245
1.10555,1.10617,1.102,1.10261
1.10957,1.11087,1.10364,1.10554
1.10852,1.10985,1.10702,1.10957
1.10963,1.1118,1.10811,1.10853
1.10947,1.11025,1.10767,1.10963
1.10913,1.10947,1.10891,1.10945
1.11371,1.11426,1.10862,1.10896
1.11525,1.11727,1.11279,1.1137
1.11276,1.11634,1.11186,1.11524
1.11346,1.11446,1.11043,1.11276
1.11162,1.1147,1.11125,1.11346
1.11181,1.1121,1.11124,1.11163
1.11093,1.11291,1.10851,1.1121
1.1113,1.11204,1.10927,1.11094
1.11541,1.11683,1.11046,1.1113
1.11954,1.11971,1.11337,1.11541
1.11603,1.12056,1.11572,1.11954
1.11647,1.11676,1.11587,1.11605
1.11709,1.118,1.11249,1.11559
1.12189,1.12246,1.11635,1.11708
1.12014,1.12392,1.11988,1.12119
1.11812,1.12208,1.11806,1.12013
1.11744,1.11839,1.11714,1.11813
1.11014,1.11882,1.10988,1.11762
1.10945,1.1109,1.10823,1.11013
1.10922,1.1094,1.10692,1.10881
1.10803,1.1096,1.10699,1.10919
1.10787,1.10815,1.10763,1.10804
1.11232,1.11236,1.10663,1.10749
1.11154,1.11443,1.11072,1.11233
1.11512,1.11512,1.11105,1.11154
1.11363,1.11746,1.11294,1.11515
1.11243,1.11581,1.1123,1.11358
1.1127,1.11306,1.11228,1.11243
1.11831,1.11861,1.11121,1.11177
1.11328,1.11996,1.11031,1.11835
1.10924,1.11449,1.10703,1.11327
1.10644,1.10977,1.10629,1.10925
1.10583,1.10779,1.10533,1.10645
1.10577,1.10606,1.10557,1.10583
1.1104,1.11097,1.10399,1.10604
1.10824,1.11082,1.10794,1.11039
1.1082,1.11163,1.10666,1.10827
1.10761,1.10935,1.1066,1.1082
1.10184,1.10892,1.10029,1.1076
1.10235,1.10237,1.1017,1.10183
1.10114,1.10283,1.09812,1.10204
1.10051,1.1018,1.10004,1.10115
1.10221,1.10222,1.09924,1.10049
1.10106,1.10256,1.10071,1.10221
1.10227,1.10323,1.10036,1.10106
1.10175,1.10227,1.10173,1.10226
1.10655,1.10875,1.10145,1.102
1.1078,1.1097,1.10522,1.10657
1.10781,1.10813,1.1053,1.10779
1.10723,1.10839,1.10627,1.1078
1.10541,1.10899,1.10535,1.10723
1.10497,1.10546,1.10497,1.10541
1.10198,1.1057,1.10146,1.10519
1.10097,1.10275,1.09891,1.10198
1.10122,1.10204,1.09954,1.10097
1.10344,1.10386,1.10026,1.1012
1.10219,1.10432,1.10164,1.10348
1.10194,1.10229,1.1019,1.1022
1.10524,1.10555,1.10166,1.10192
1.10702,1.10917,1.1036,1.10524
1.10741,1.10928,1.10649,1.10701
1.1128,1.11402,1.10635,1.1074
1.11662,1.11754,1.11217,1.11281
1.11683,1.1169,1.11642,1.11662
1.11518,1.11719,1.11282,1.11643
1.11529,1.11757,1.11314,1.11518
1.1112,1.11551,1.10801,1.1153
1.10982,1.11185,1.10736,1.11121
1.10818,1.11066,1.10762,1.10982
1.10782,1.10828,1.10782,1.1082
1.11034,1.1123,1.1073,1.10796
1.11323,1.11629,1.10931,1.11034
1.11307,1.11403,1.11062,1.11323
1.11496,1.11568,1.11178,1.11306
1.11573,1.11795,1.11385,1.11495
1.11628,1.11632,1.11501,1.11574
1.11254,1.11709,1.11147,1.11697
1.10749,1.11399,1.1065,1.11251
1.10338,1.10855,1.10225,1.10749
1.10278,1.10461,1.09913,1.10334
1.10299,1.10428,1.10129,1.10277
1.10322,1.10381,1.10292,1.10299
1.10073,1.10628,1.1001,1.10352
1.09845,1.1034,1.09798,1.10072
1.09585,1.09903,1.09549,1.09845
1.09719,1.09961,1.0941,1.09584
1.09814,1.10006,1.09619,1.0972
1.09804,1.09834,1.09725,1.09814
1.09721,1.09984,1.09571,1.0977
1.09595,1.09993,1.0941,1.0972
1.09315,1.09636,1.09042,1.09595
1.08984,1.09429,1.0879,1.09314
1.09446,1.09479,1.08855,1.08984
1.09407,1.09462,1.09397,1.09446
1.09206,1.09587,1.09047,1.09411
1.09493,1.09675,1.09087,1.09202
1.1019,1.10195,1.09375,1.09493
1.09954,1.10241,1.09839,1.10191
1.10179,1.10255,1.09662,1.09955
1.1012,1.10191,1.10112,1.10179
1.10448,1.10676,1.09963,1.10197
1.10314,1.10735,1.1023,1.10449
1.10712,1.10756,1.10137,1.10314
1.10049,1.10746,1.09903,1.10711
1.10791,1.10864,1.09934,1.1005
1.10736,1.10802,1.10694,1.10791
1.10583,1.11096,1.10555,1.10761
1.10102,1.1087,1.09269,1.10582
1.1049,1.10556,1.09852,1.10103
1.10489,1.10595,1.10306,1.10491
1.10248,1.1068,1.10154,1.10489
1.10262,1.10278,1.10237,1.10248
1.10357,1.10573,1.10203,1.10251
1.10342,1.10847,1.10167,1.10358
1.09711,1.10385,1.0969,1.10343
1.09663,1.09789,1.09261,1.09711
1.0992,1.09944,1.0958,1.09664
1.09884,1.09966,1.09822,1.0992
1.10581,1.10604,1.09632,1.09936
1.10841,1.10916,1.10421,1.1058
1.10919,1.10981,1.10734,1.10843
1.10999,1.11161,1.10858,1.10918
1.11539,1.1154,1.10942,1.10999
1.11479,1.11639,1.11405,1.1154
1.10822,1.11534,1.10517,1.11451
1.10917,1.11132,1.10636,1.1082
1.1099,1.11072,1.10798,1.10913
1.10823,1.11067,1.10656,1.1099
1.10954,1.11139,1.10762,1.10823
1.10928,1.11014,1.10902,1.10954
1.11102,1.11123,1.10663,1.10893
1.1144,1.11584,1.10915,1.11099
1.11748,1.11909,1.11307,1.11441
1.12146,1.12286,1.11702,1.11749
1.12023,1.12307,1.1162,1.12145
1.11985,1.1204,1.11966,1.12021
1.11859,1.1223,1.11834,1.12008
1.1205,1.12319,1.1177,1.11857
1.12017,1.12419,1.11791,1.1205
1.12249,1.12497,1.11675,1.12016
1.11059,1.12262,1.11055,1.12248
1.11074,1.11135,1.11046,1.11059
1.10786,1.11164,1.10699,1.11051
1.10792,1.1096,1.10269,1.10785
1.1158,1.11621,1.10602,1.10793
1.11461,1.11612,1.11321,1.11581
1.11319,1.11511,1.11131,1.11466
1.11241,1.11323,1.11233,1.11319
1.11464,1.11511,1.11119,1.11269
1.1142,1.11877,1.11013,1.11464
1.11521,1.1156,1.11269,1.1142
1.12085,1.12089,1.11459,1.11521
1.1218,1.12255,1.12062,1.12085
1.12141,1.12199,1.1214,1.1218
1.12495,1.12685,1.12035,1.122
1.12272,1.1282,1.12053,1.12495
1.12107,1.12336,1.11998,1.12273
1.12612,1.12635,1.12019,1.12107
1.12708,1.12839,1.12533,1.12611
1.12565,1.12749,1.12383,1.127
1.12593,1.12857,1.12452,1.12566
1.1206,1.12643,1.12019,1.12596
1.12161,1.12188,1.11934,1.1206
1.12287,1.12345,1.12069,1.12162
1.12235,1.12294,1.12235,1.12288
1.12866,1.12868,1.12074,1.1226
1.12875,1.12952,1.12732,1.12865
1.12903,1.13126,1.12686,1.12874
1.1286,1.13218,1.12753,1.12902
1.13683,1.13711,1.12803,1.12861
1.1361,1.13695,1.13606,1.13683
1.13682,1.13935,1.13506,1.13694
1.13733,1.13816,1.13479,1.13683
1.13659,1.13914,1.13475,1.13732
1.13973,1.14121,1.13441,1.13658
1.13748,1.1404,1.13713,1.13974
1.13704,1.13778,1.13656,1.13748
1.12924,1.13778,1.12831,1.13685
1.12359,1.13173,1.12344,1.12923
1.11953,1.12542,1.11873,1.12359
1.12212,1.12429,1.11814,1.11953
1.12147,1.12471,1.12038,1.12214
1.12092,1.12158,1.12089,1.12147
1.12781,1.12892,1.12025,1.12106
1.12921,1.13037,1.12684,1.12781
1.13278,1.13429,1.1282,1.12885
1.13143,1.1337,1.13009,1.13275
1.1317,1.13243,1.12901,1.13144
1.13234,1.13304,1.13169,1.13169
1.12775,1.13477,1.12513,1.13311
1.12281,1.1309,1.12005,1.12775
1.12527,1.13068,1.12198,1.12283
1.12456,1.12774,1.12265,1.12527
1.11717,1.12621,1.11602,1.12456
1.11638,1.1174,1.11608,1.11718
1.11331,1.11797,1.11252,1.11679
1.11373,1.11434,1.11161,1.11329
1.11654,1.11725,1.11244,1.11373
1.11932,1.11984,1.11593,1.11654
1.12094,1.12152,1.1187,1.11932
1.12104,1.12114,1.12079,1.12099
1.11822,1.12123,1.11772,1.12052
1.11566,1.11875,1.11072,1.11823
1.11636,1.11804,1.11487,1.11566
1.11683,1.1188,1.1142,1.11635
1.11632,1.11749,1.11507,1.11683
1.11597,1.11669,1.11597,1.11632
1.11738,1.11844,1.11552,1.11579
1.12063,1.1224,1.11662,1.11739
1.12072,1.12247,1.11779,1.12063
1.12312,1.1244,1.12013,1.12072
1.12354,1.12635,1.12197,1.12312
1.12352,1.12416,1.12322,1.12354
1.1219,1.12536,1.12176,1.12342
1.11973,1.1251,1.11734,1.12191
1.11929,1.12138,1.11829,1.11974
1.11983,1.1218,1.11666,1.11929
1.11943,1.12093,1.11791,1.11984
1.11772,1.12004,1.11696,1.11943
1.11748,1.1205,1.11352,1.12017
1.12032,1.12192,1.11708,1.11748
1.12111,1.12649,1.11871,1.12033
1.11843,1.12291,1.11758,1.12111
1.11508,1.11869,1.11451,1.11843
1.11463,1.11509,1.11463,1.11509
1.11372,1.1174,1.11107,1.11475
1.11579,1.11626,1.1118,1.11372
1.12216,1.12245,1.11406,1.11579
1.126,1.12613,1.11922,1.12218
1.12425,1.12621,1.12359,1.12599
1.12439,1.12451,1.1237,1.12425
1.12367,1.12479,1.12323,1.12399
1.12986,1.13041,1.12263,1.12367
1.12814,1.13238,1.12814,1.12987
1.13024,1.1314,1.12788,1.12815
1.13045,1.1321,1.12976,1.13023
1.13034,1.13065,1.12985,1.13046
1.12583,1.1324,1.12572,1.12982
1.12765,1.12875,1.125,1.12585
1.12664,1.12876,1.12294,1.12765
1.12566,1.12843,1.12556,1.12665
1.12186,1.12746,1.12149,1.12565
1.12164,1.12204,1.12105,1.12189
1.12217,1.12471,1.121,1.12168
1.12419,1.12476,1.1206,1.12217
1.12044,1.12548,1.1202,1.1242
1.12063,1.12163,1.11837,1.12044
1.12279,1.125,1.11982,1.12064
1.1228,1.12306,1.1224,1.12279
1.12285,1.12467,1.12098,1.12179
1.12494,1.12613,1.12136,1.12284
1.12756,1.12857,1.12421,1.12493
1.13147,1.1326,1.12634,1.12755
1.12958,1.13316,1.12889,1.13146
1.12928,1.13012,1.12877,1.12957
1.13765,1.13908,1.12732,1.13001
1.14214,1.14375,1.13425,1.13765
1.13533,1.14482,1.13357,1.14213
1.1335,1.13617,1.13337,1.13535
1.13264,1.13591,1.13191,1.1335
1.13217,1.13278,1.13214,1.13266
1.1306,1.13445,1.13,1.13238
1.13375,1.13376,1.12941,1.1306
1.12897,1.13387,1.12774,1.13376
1.12632,1.1305,1.12492,1.12897
1.12345,1.12737,1.12217,1.12632
1.12324,1.12349,1.12306,1.12344
1.11981,1.12462,1.11853,1.12332
1.13131,1.13203,1.11763,1.11982
1.13061,1.13247,1.12878,1.13131
1.13366,1.13385,1.12895,1.1306
1.13688,1.13706,1.13091,1.13365
1.13731,1.14085,1.13534,1.13629
1.1379,1.14197,1.13593,1.13732
1.13932,1.14037,1.13623,1.13792
1.13648,1.14028,1.13452,1.13931
1.13417,1.13674,1.13366,1.13647
1.13351,1.13419,1.13346,1.13416
1.13396,1.13557,1.13161,1.13322
1.13459,1.13665,1.13198,1.13396
1.134,1.13713,1.13249,1.13459
1.13116,1.13578,1.12755,1.134
1.13171,1.13339,1.12948,1.13116
1.12948,1.13063,1.12341,1.12928
1.12646,1.13098,1.12497,1.12948
1.13338,1.13415,1.12489,1.12647
1.12786,1.13398,1.12576,1.13337
1.1324,1.13302,1.12671,1.12786
1.13192,1.1325,1.13144,1.13239
1.13383,1.13509,1.13211,1.13236
1.13658,1.13678,1.13247,1.13382
1.1409,1.14091,1.13609,1.13657
1.14351,1.14406,1.14011,1.14091
1.14545,1.14605,1.14244,1.14352
1.14518,1.14585,1.14518,1.14545
1.14483,1.14886,1.14344,1.14541
1.14853,1.15142,1.14357,1.14483
1.1435,1.15017,1.14062,1.14854
1.14297,1.14503,1.14112,1.14351
1.14129,1.14437,1.13902,1.14296
1.14017,1.14138,1.14006,1.14128
1.13128,1.14178,1.13051,1.14046
1.13862,1.13915,1.12893,1.13127
1.13634,1.13944,1.13512,1.13861
1.1369,1.1374,1.13361,1.13633
1.13652,1.13913,1.13568,1.13689
1.13613,1.13682,1.13602,1.13653
1.13921,1.14103,1.13533,1.13641
1.13998,1.1406,1.13703,1.13921
1.14141,1.14249,1.13779,1.13998
1.14728,1.14897,1.13821,1.14142
1.146,1.14821,1.14505,1.14728
1.14603,1.14687,1.14584,1.146
1.15082,1.15406,1.14581,1.14646
1.15544,1.15699,1.14846,1.15081
1.14576,1.1558,1.14388,1.15543
1.14788,1.14847,1.14219,1.14574
1.14103,1.14826,1.14048,1.14789
1.13953,1.1413,1.13949,1.14102
1.13903,1.14191,1.13459,1.13956
1.13123,1.14113,1.13098,1.13903
1.14612,1.14968,1.1239,1.13123
1.14366,1.1467,1.14215,1.14632
1.14306,1.14728,1.14302,1.14401
1.13606,1.14543,1.1358,1.14306
1.14134,1.14165,1.13427,1.13604
1.13725,1.14385,1.13707,1.14011
1.13697,1.1374,1.13605,1.13725
1.14566,1.14741,1.13562,1.13657
1.13867,1.14859,1.13772,1.14565
1.1376,1.14393,1.1364,1.13866
1.13496,1.14023,1.13367,1.1376
1.13044,1.13578,1.13028,1.13495
1.13041,1.13087,1.13022,1.13044
1.1363,1.13651,1.12698,1.13005
1.13727,1.13935,1.1331,1.13629
1.13218,1.13873,1.13151,1.13727
1.1356,1.14003,1.13063,1.13218
1.13996,1.14428,1.13504,1.1356
1.13918,1.14068,1.1391,1.13997
1.1376,1.14236,1.13605,1.14015
1.13491,1.14127,1.13211,1.1376
1.13426,1.13614,1.13105,1.13489
1.13544,1.14188,1.13183,1.13426
1.13423,1.13798,1.13193,1.13544
1.13454,1.1347,1.13282,1.13424
1.13927,1.14006,1.13055,1.13153
1.13675,1.14018,1.13488,1.13926
1.12972,1.13877,1.12671,1.13676
1.13334,1.13438,1.12773,1.12972
1.13377,1.13838,1.13249,1.13332
1.13399,1.134,1.13305,1.13377
1.14025,1.14211,1.13276,1.13301
1.13887,1.14339,1.13855,1.14027
1.13723,1.14249,1.13656,1.13887
1.14544,1.14723,1.13588,1.13722
1.14138,1.14644,1.13939,1.14541
1.14135,1.14213,1.14063,1.14137
1.13246,1.14201,1.13217,1.1416
1.13126,1.13623,1.12704,1.13246
1.13113,1.13475,1.12633,1.13125
1.12229,1.13213,1.12219,1.13111
1.13241,1.13305,1.12158,1.12235
1.13261,1.13278,1.13154,1.13239
1.13659,1.13689,1.13165,1.13325
1.14295,1.14466,1.13516,1.13659
1.14193,1.14997,1.13949,1.14295
1.14078,1.14378,1.13914,1.14184
1.13859,1.1424,1.13547,1.14079
1.14042,1.14559,1.13724,1.13882
1.1317,1.14242,1.13128,1.14044
1.13428,1.136,1.13021,1.13169
1.13732,1.13878,1.13405,1.13428
1.14036,1.14165,1.13608,1.13731
1.1397,1.14038,1.13949,1.14037
1.13741,1.1421,1.13357,1.14018
1.13988,1.14325,1.13562,1.13741
1.14697,1.14765,1.13793,1.13992
1.14658,1.14934,1.14395,1.14698
1.15116,1.155,1.14557,1.14658
1.15151,1.15178,1.15108,1.15114
1.14557,1.15346,1.1433,1.15149
1.14984,1.15272,1.14494,1.14555
1.15738,1.15805,1.14962,1.14983
1.1584,1.16212,1.15661,1.15737
1.15511,1.16062,1.15432,1.15839
1.15419,1.15529,1.15416,1.15509
1.15925,1.16092,1.15876,1.16018
1.15355,1.15994,1.1528,1.15923
1.14956,1.15453,1.14799,1.15355
1.14926,1.15034,1.14323,1.14955
1.15252,1.15296,1.14601,1.14925
1.15213,1.15269,1.15194,1.15255
1.15164,1.15495,1.1484,1.15192
1.14839,1.15424,1.14634,1.15166
1.15507,1.15937,1.14643,1.14838
1.15766,1.15802,1.15054,1.15508
1.16048,1.16238,1.15636,1.15762
1.16162,1.16164,1.16043,1.16048
1.16347,1.16513,1.15699,1.1603
1.17488,1.17571,1.16334,1.16349
1.17664,1.17978,1.17261,1.17491
1.17497,1.17925,1.1731,1.17664
1.17464,1.18152,1.1724,1.17498
1.17453,1.17523,1.17379,1.17463
1.1779,1.18027,1.17328,1.17526
1.16709,1.17845,1.1669,1.17793
1.16793,1.17149,1.16501,1.16709
1.16707,1.17242,1.16521,1.16792
1.16255,1.16983,1.1618,1.16706
1.16234,1.16325,1.16223,1.16254
1.16904,1.17217,1.16206,1.16216
1.16279,1.1701,1.16091,1.16902
1.16022,1.16496,1.15701,1.16278
1.15945,1.16439,1.15655,1.16022
1.15553,1.16162,1.15261,1.15944
1.15512,1.15598,1.15476,1.15552
1.16246,1.16495,1.15507,1.15537
1.16325,1.16592,1.16055,1.16246
1.15831,1.164,1.15426,1.16324
1.16173,1.16174,1.15302,1.1583
1.15976,1.16279,1.15891,1.16171
1.15955,1.16045,1.15918,1.1598
1.16629,1.16899,1.15847,1.16077
1.17065,1.17182,1.16418,1.16628
1.16951,1.17101,1.1652,1.17064
1.16805,1.17336,1.16626,1.16952
1.16278,1.16937,1.15946,1.16805
1.16201,1.16291,1.16196,1.1628
1.15393,1.16397,1.1538,1.16215
1.15967,1.15973,1.15299,1.15397
1.15741,1.16226,1.1553,1.15966
1.14914,1.16008,1.14853,1.15741
1.14374,1.14919,1.13942,1.14915
1.1437,1.1439,1.14352,1.14374
1.13737,1.14448,1.13663,1.14413
1.13455,1.14089,1.13358,1.13736
1.13495,1.13549,1.13009,1.13454
1.14047,1.14294,1.13299,1.13495
1.1398,1.14327,1.13649,1.14048
1.13775,1.13997,1.13723,1.13978
1.15203,1.15363,1.13879,1.14083
1.16116,1.16189,1.15199,1.15204
1.15998,1.16279,1.15729,1.16116
1.15564,1.16078,1.15514,1.15998
1.15609,1.15703,1.15299,1.15564
1.15664,1.15697,1.15602,1.15608
1.1586,1.16103,1.15603,1.15657
1.16629,1.16674,1.15816,1.1586
1.16864,1.16994,1.16571,1.16629
1.17078,1.17456,1.1685,1.16864
1.166,1.17186,1.1648,1.17077
1.16531,1.16603,1.16531,1.166
1.16412,1.16641,1.16201,1.16564
1.17312,1.17435,1.16377,1.16417
1.16815,1.17385,1.1664,1.17311
1.16912,1.17167,1.16545,1.16815
1.17335,1.175,1.16836,1.16912
1.17264,1.17346,1.17227,1.17336
1.1645,1.17386,1.1626,1.17205
1.16432,1.16781,1.15748,1.16451
1.16576,1.16647,1.16018,1.16432
1.17096,1.17444,1.16493,1.16578
1.16828,1.17252,1.16754,1.171
1.16799,1.16904,1.16783,1.16829
1.16637,1.16869,1.16127,1.16857
1.16757,1.16954,1.16494,1.16637
1.17361,1.17579,1.16651,1.16757
1.17499,1.17624,1.16901,1.17358
1.17499,1.17903,1.17324,1.175
1.17359,1.17539,1.17357,1.175
1.1691,1.17672,1.16798,1.17414
1.16592,1.17199,1.16497,1.16911
1.16596,1.16816,1.16303,1.16591
1.16393,1.16729,1.16203,1.16596
1.16748,1.16823,1.1591,1.16393
1.16653,1.16784,1.16599,1.16737
1.15639,1.16905,1.15616,1.16827
1.15596,1.16005,1.1527,1.15642
1.16498,1.16719,1.15404,1.15595
1.1702,1.17203,1.16346,1.16498
1.1669,1.1713,1.16283,1.17021
1.16598,1.16692,1.16557,1.1669
1.16094,1.16749,1.16005,1.16573
1.15763,1.16333,1.15075,1.16095
1.15884,1.15998,1.15359,1.15763
1.16211,1.16443,1.15303,1.15884
1.15944,1.16242,1.1565,1.1621
1.16057,1.16057,1.15916,1.15945
1.15833,1.16269,1.15428,1.16057
1.17988,1.18521,1.15669,1.15831
1.17455,1.18025,1.17247,1.17988
1.17748,1.18088,1.17327,1.17456
1.17713,1.18204,1.17712,1.17748
1.17712,1.17753,1.17699,1.17713
1.17973,1.18102,1.17266,1.17704
1.17814,1.18397,1.17793,1.17971
1.17202,1.17955,1.17137,1.17814
1.16989,1.17321,1.16523,1.17202
1.1662,1.17443,1.1662,1.1699
1.16589,1.16687,1.16566,1.1662
1.17048,1.17179,1.16163,1.16598
1.16646,1.17244,1.16408,1.17048
1.15407,1.16759,1.15184,1.16645
1.16264,1.16396,1.151,1.15407
1.16889,1.17282,1.16071,1.16264
1.16818,1.16902,1.16755,1.16889
1.17214,1.17334,1.16453,1.16503
1.17046,1.17503,1.16904,1.17213
1.17822,1.17894,1.16756,1.17046
1.17952,1.18295,1.17568,1.17821
1.17661,1.17964,1.17163,1.17951
1.17711,1.17764,1.17639,1.17661
1.17969,1.1822,1.17496,1.17692
1.18157,1.18375,1.17761,1.17969
1.18174,1.18542,1.17628,1.18157
1.19285,1.19383,1.18167,1.18174
1.19473,1.1996,1.19238,1.19285
1.19381,1.19483,1.19378,1.19473
1.19177,1.19678,1.1891,1.19397
1.18527,1.19463,1.18427,1.19177
1.18594,1.18969,1.18223,1.18527
1.19221,1.19394,1.18378,1.18593
1.19601,1.19779,1.18973,1.1922
1.19554,1.19638,1.19543,1.196
1.19859,1.19954,1.19104,1.19633
1.1954,1.20088,1.19477,1.19859
1.19891,1.20316,1.19378,1.19539
1.20803,1.20841,1.19811,1.19891
1.21214,1.21387,1.20641,1.20804
1.21228,1.21299,1.21202,1.21213
1.21042,1.21328,1.20552,1.21288
1.21685,1.22099,1.20961,1.21042
1.22328,1.22388,1.21601,1.21685
1.22099,1.22448,1.21816,1.22327
1.22799,1.22895,1.21974,1.22099
1.22761,1.22888,1.22741,1.22799
1.23426,1.23531,1.22497,1.22896
1.2379,1.24003,1.2329,1.23426
1.2372,1.23971,1.23415,1.23791
1.23816,1.24137,1.23363,1.23718
1.23285,1.23945,1.2324,1.23816
1.23237,1.23379,1.23237,1.23286
1.23285,1.23461,1.23069,1.233
1.23699,1.23797,1.22992,1.23285
1.23572,1.23964,1.23469,1.237
1.23219,1.23775,1.23027,1.23571
1.22739,1.23303,1.22602,1.2322
1.22808,1.2282,1.22725,1.2274
1.22443,1.22909,1.22149,1.22809
1.22845,1.229,1.22182,1.22442
1.22723,1.23148,1.22569,1.22845
1.23007,1.23359,1.22536,1.22722
1.23171,1.2345,1.22817,1.23007
1.23157,1.23224,1.23134,1.23171
1.23034,1.23303,1.22893,1.23262
1.23094,1.23357,1.22838,1.23035
1.24061,1.24216,1.23,1.23095
1.24516,1.24764,1.23723,1.2406
1.23667,1.24615,1.23517,1.24516
1.2349,1.23674,1.2349,1.23667
1.23203,1.23734,1.2316,1.23535
1.23423,1.23884,1.22853,1.23201
1.22452,1.235,1.22432,1.23423
1.23347,1.23545,1.22393,1.22452
1.22852,1.23588,1.2258,1.23347
1.22862,1.22919,1.22819,1.22853
1.23056,1.23361,1.22599,1.2289
1.23679,1.23834,1.23,1.23057
1.23936,1.24126,1.23469,1.23679
1.23334,1.24074,1.23144,1.23935
1.23103,1.23455,1.22904,1.23333
1.23116,1.23134,1.23058,1.23104
1.23068,1.23341,1.22728,1.23049
1.24122,1.2446,1.22977,1.23067
1.24155,1.24449,1.23845,1.24121
1.23365,1.24291,1.23278,1.24155
1.23174,1.23486,1.22687,1.23364
1.23328,1.23642,1.22992,1.23174
1.22709,1.23357,1.22513,1.23215
1.21908,1.22748,1.21543,1.22709
1.2226,1.22415,1.21878,1.21911
1.23152,1.23465,1.22211,1.22259
1.22885,1.23552,1.22774,1.23151
1.22896,1.22949,1.22809,1.22884
1.23256,1.23314,1.22797,1.22971
1.22804,1.23521,1.22593,1.23256
1.23354,1.23599,1.22732,1.22804
1.24003,1.24106,1.23199,1.23355
1.24119,1.24349,1.23689,1.24003
1.24024,1.24207,1.24023,1.24118
1.25026,1.25554,1.23934,1.24099
1.24681,1.25103,1.24478,1.25027
1.23538,1.24696,1.22755,1.24681
1.23007,1.2371,1.22843,1.23537
1.22524,1.23074,1.22348,1.23006
1.22445,1.22527,1.22433,1.22524
1.22607,1.22873,1.22054,1.22503
1.22699,1.2295,1.22119,1.22607
1.23802,1.2406,1.22456,1.22698
1.23665,1.24347,1.23135,1.23802
1.24462,1.24748,1.23639,1.23664
1.24279,1.24548,1.2424,1.24463
1.25105,1.25181,1.24091,1.24523
1.2417,1.2523,1.2385,1.25104
1.24083,1.24749,1.23867,1.24169
1.23808,1.24539,1.23348,1.24082
1.24228,1.24289,1.23365,1.23808
1.23913,1.24936,1.23862,1.2424
